ID,Titel,Fase ID,Fase Label,Oorzaak,Impact,Gevolg,Advies,Beschrijving,Minimale Extra Reistijd (min.),Maximale Extra Reistijd (min.),Station Codes,Station Namen,Starttijd,Geschatte Eindtijd,Eindtijd,Tijdstip collectie
6028571,Utrecht-Zwolle; Amersfoort-Deventer,2,Impact bekend,Voorwerp in bovenleiding,4,"geen treinen, minder treinen",,Tussen Amersfoort Centraal en Apeldoorn rijden er geen treinen en tussen Amersfoort Centraal en Amersfoort Schothorst rijden er minder treinen door een voorwerp in de bovenleiding.,,,"AMF, AMFS, APD, APDO, AVAT, BHV, DLD, DV, EML, HD, HDE, HVL, NKK, NS, PT, TWL, UT, UTO, WZ, ZL","'t Harde, Amersfoort Centraal, Amersfoort Schothorst, Amersfoort Vathorst, Apeldoorn, Apeldoorn Osseveld, Bilthoven, Den Dolder, Deventer, Ermelo, Harderwijk, Hoevelaken, Nijkerk, Nunspeet, Putten, Twello, Utrecht Centraal, Utrecht Overvecht, Wezep, Zwolle",2024-01-24T15:52:42+0100,2024-01-24T20:00:00+0100,2024-01-24T20:00:00+0100,2024-01-24T19:07:19
6028578,Schiphol-Hoofddorp,1b,Gevolgen bekend,Defecte bovenleiding,2,vertraging en minder treinen,,Tussen Schiphol Airport en Hoofddorp is er vertraging en rijden er minder treinen door een defecte bovenleiding.,,,"HFD, SHL","Hoofddorp, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:07:19
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T19:26:07
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T19:26:07
6028571,Amersfoort-Deventer,2,Impact bekend,Voorwerp in bovenleiding,4,geen treinen,,Tussen Amersfoort Centraal en Apeldoorn rijden er geen treinen door een voorwerp in de bovenleiding.,,,"AMF, APD, APDO, DV, HVL, TWL","Amersfoort Centraal, Apeldoorn, Apeldoorn Osseveld, Deventer, Hoevelaken, Twello",2024-01-24T15:52:42+0100,2024-01-24T20:00:00+0100,2024-01-24T20:00:00+0100,2024-01-24T19:26:07
6028580,Amsterdam-Schiphol-Rotterdam,1b,Gevolgen bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:26:07
6028579,Amsterdam-Schiphol-Leiden,1b,Gevolgen bekend,Defecte bovenleiding,2,minder Sprinters,,Tussen Amsterdam Centraal en Leiden Centraal rijden er minder Sprinters door een defecte bovenleiding.,,15,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:26:07
6028578,Schiphol-Amersfoort,1b,Gevolgen bekend,Defecte bovenleiding,2,geen Intercity's,,Tussen Schiphol Airport en Hilversum rijden er geen Intercity's door een defecte bovenleiding.,30,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:26:07
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T19:35:56
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T19:35:56
6028571,Amersfoort-Deventer,2,Impact bekend,Voorwerp in bovenleiding,4,geen treinen,,Tussen Amersfoort Centraal en Apeldoorn rijden er geen treinen door een voorwerp in de bovenleiding.,,,"AMF, APD, APDO, DV, HVL, TWL","Amersfoort Centraal, Apeldoorn, Apeldoorn Osseveld, Deventer, Hoevelaken, Twello",2024-01-24T15:52:42+0100,2024-01-24T20:00:00+0100,2024-01-24T20:00:00+0100,2024-01-24T19:35:56
6028578,Schiphol-Amersfoort,2,Impact bekend,Defecte bovenleiding,2,geen treinen,,Tussen Schiphol Airport en Hilversum rijden er geen treinen door een defecte bovenleiding.,,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T21:30:00+0100,2024-01-24T21:30:00+0100,2024-01-24T19:35:56
6028579,Amsterdam-Schiphol-Leiden,2,Impact bekend,Defecte bovenleiding,2,minder Sprinters,,Tussen Amsterdam Centraal en Leiden Centraal rijden er minder Sprinters door een defecte bovenleiding.,,15,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:35:56
6028580,Amsterdam-Schiphol-Rotterdam,2,Impact bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:35:56
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T19:43:50
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T19:43:50
6028571,Amersfoort-Deventer,2,Impact bekend,Voorwerp in bovenleiding,4,geen treinen,,Tussen Amersfoort Centraal en Apeldoorn rijden er geen treinen door een voorwerp in de bovenleiding.,,,"AMF, APD, APDO, DV, HVL, TWL","Amersfoort Centraal, Apeldoorn, Apeldoorn Osseveld, Deventer, Hoevelaken, Twello",2024-01-24T15:52:42+0100,2024-01-24T20:00:00+0100,2024-01-24T20:00:00+0100,2024-01-24T19:43:50
6028578,Schiphol-Amersfoort,2,Impact bekend,Defecte bovenleiding,2,geen treinen,,Tussen Schiphol Airport en Hilversum rijden er geen treinen door een defecte bovenleiding.,,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T21:30:00+0100,2024-01-24T21:30:00+0100,2024-01-24T19:43:50
6028579,Amsterdam-Schiphol-Leiden,2,Impact bekend,Defecte bovenleiding,2,minder Sprinters,,Tussen Amsterdam Centraal en Leiden Centraal rijden er minder Sprinters door een defecte bovenleiding.,,15,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:43:50
6028580,Amsterdam-Schiphol-Rotterdam,2,Impact bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:43:50
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T19:51:51
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T19:51:51
6028571,Amersfoort-Deventer,4,Storing voorbij,Voorwerp in bovenleiding,4,beperkingen voorbij,,Tussen Amersfoort Centraal en Apeldoorn zijn de beperkingen voorbij.,,,"AMF, APD, APDO, DV, HVL, TWL","Amersfoort Centraal, Apeldoorn, Apeldoorn Osseveld, Deventer, Hoevelaken, Twello",2024-01-24T15:52:42+0100,2024-01-24T20:00:00+0100,2024-01-24T20:00:00+0100,2024-01-24T19:51:51
6028578,Schiphol-Amersfoort,3,Vervangend vervoer,Defecte bovenleiding,2,geen treinen,Maak gebruik van de Amsterdamse metro.,Tussen Schiphol Airport en Hilversum rijden er geen treinen door een defecte bovenleiding.,,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T21:30:00+0100,2024-01-24T21:30:00+0100,2024-01-24T19:51:51
6028579,Amsterdam-Schiphol-Leiden,2,Impact bekend,Defecte bovenleiding,2,minder Sprinters,,Tussen Amsterdam Centraal en Leiden Centraal rijden er minder Sprinters door een defecte bovenleiding.,,15,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:51:51
6028580,Amsterdam-Schiphol-Rotterdam,2,Impact bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T23:30:00+0100,2024-01-24T23:30:00+0100,2024-01-24T19:51:51
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T20:00:03
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T20:00:03
6028579,Amsterdam-Schiphol-Leiden,2,Impact bekend,Defecte bovenleiding,2,minder Sprinters,,Tussen Amsterdam Centraal en Leiden Centraal rijden er minder Sprinters door een defecte bovenleiding.,,15,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:00:03
6028580,Amsterdam-Schiphol-Rotterdam,2,Impact bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:00:03
6028578,Schiphol-Amersfoort,3,Vervangend vervoer,Defecte bovenleiding,3,geen treinen,Maak gebruik van de Amsterdamse metro.,Tussen Schiphol Airport en Hilversum rijden er geen treinen door een defecte bovenleiding.,,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:00:03
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T20:14:54
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T20:14:54
6028579,Amsterdam-Schiphol-Leiden,2,Impact bekend,Defecte bovenleiding,2,minder Sprinters,,Tussen Amsterdam Centraal en Leiden Centraal rijden er minder Sprinters door een defecte bovenleiding.,,15,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:14:54
6028578,Schiphol-Amersfoort,3,Vervangend vervoer,Defecte bovenleiding,3,geen treinen,Maak gebruik van de Amsterdamse metro.,Tussen Schiphol Airport en Hilversum rijden er geen treinen door een defecte bovenleiding.,,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:14:54
6028580,Amsterdam-Schiphol-Rotterdam,2,Impact bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:14:54
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T20:22:41
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T20:22:41
6028579,Amsterdam-Schiphol-Leiden,2,Impact bekend,Defecte bovenleiding,2,minder Sprinters,,Tussen Amsterdam Centraal en Leiden Centraal rijden er minder Sprinters door een defecte bovenleiding.,,15,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:22:41
6028580,Amsterdam-Schiphol-Rotterdam,2,Impact bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:22:41
6028578,Schiphol-Amersfoort,3,Vervangend vervoer,Defecte bovenleiding,3,geen treinen,Maak gebruik van de Amsterdamse metro.,Tussen Schiphol Airport en Hilversum rijden er geen treinen door een defecte bovenleiding.,,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:22:41
6028548,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-24T03:38:40+0100,2024-01-26T00:30:00+0100,2024-01-26T00:30:00+0100,2024-01-24T20:30:29
6028551,Amsterdam-Utrecht; Utrecht-'s-Hertogenbosch,2,Impact bekend,Wisselstoring,2,minder Intercity's,,Tussen Amsterdam Centraal en Utrecht Centraal rijden er minder Intercity's en tussen Utrecht Centraal en 's-Hertogenbosch rijden er minder Intercity's door een wisselstoring.,,15,"AC, ASA, ASB, ASD, ASDM, ASHD, BKL, CL, DVD, GDM, HT, HTN, HTNC, MAS, UT, UTLN, UTVR, UTZL, ZBM","'s-Hertogenbosch, Abcoude, Amsterdam Amstel, Amsterdam Bijlmer ArenA, Amsterdam Centraal, Amsterdam Holendrecht, Amsterdam Muiderpoort, Breukelen, Culemborg, Duivendrecht, Geldermalsen, Houten, Houten Castellum, Maarssen, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn, Utrecht Zuilen, Zaltbommel",2024-01-24T04:14:18+0100,2024-01-25T06:00:00+0100,2024-01-25T06:00:00+0100,2024-01-24T20:30:29
6028580,Amsterdam-Schiphol-Rotterdam,2,Impact bekend,Defecte bovenleiding,3,minder treinen op de HSL,,Tussen Amsterdam Centraal en Rotterdam Centraal rijden er op de hogesnelheidslijn minder treinen door een defecte bovenleiding.,,30,"ASD, ASDL, ASS, HFD, RTD, SHL","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Rotterdam Centraal, Schiphol Airport",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:30:29
6028578,Schiphol-Amersfoort,3,Vervangend vervoer,Defecte bovenleiding,3,geen treinen,Maak gebruik van de Amsterdamse metro.,Tussen Schiphol Airport en Hilversum rijden er geen treinen door een defecte bovenleiding.,,,"AMF, ASDZ, BRN, BSMZ, DMNZ, DVD, HVS, HVSM, NDB, RAI, SHL, WP","Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Naarden-Bussum, Schiphol Airport, Weesp",2024-01-24T18:53:20+0100,2024-01-24T22:30:00+0100,2024-01-24T22:30:00+0100,2024-01-24T20:30:29
